question_column,canonical_text,topic,confidence,needs_review,reason,stage
3305,nan,H 父母,0.9,False,父母/同住,first
3306,nan,H 父母,0.93,False,父親同住,first
3307,nan,H 父母,0.9,False,父母,first
3308,nan,H 父母,0.95,False,父母/距離,first
3309,nan,H 父母,0.92,False,父母/通話,first
3310,nan,H 父母,0.95,False,父母,first
3311,nan,B 教育,0.92,False,配偶父親學歷,first
3312,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
3313,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶特徵,first
3314,nan,H 父母,0.92,False,父母,first
3315,nan,H 父母,0.9,False,父母,first
3316,nan,H 父母,0.95,False,父母,first
3317,nan,H 父母,0.88,False,父母,first
3318,nan,H 父母,0.93,False,父母,first
3319,nan,H 父母,0.85,False,父母,first
3320,nan,H 父母,0.92,False,父母,first
3321,nan,H 父母,0.9,False,配偶母親同住/父母,first
3322,nan,H 父母,0.95,False,父母/同住,first
3323,nan,H 父母,0.85,False,父母/同住,first
3324,nan,H 父母,0.92,False,父母/同住,first
3325,nan,H 父母,0.92,False,父母/同住,first
3326,nan,H 父母,0.92,False,父母/同住,first
3327,nan,H 父母,0.93,False,父母,first
3328,nan,H 父母,0.88,False,父母/同住,first
3329,nan,H 父母,0.9,False,父母,first
3330,nan,H 父母,0.95,False,父母/同住,first
3331,nan,H 父母,0.93,False,父母/同住,first
3332,nan,H 父母,0.9,False,父母/同住,first
3333,nan,H 父母,0.9,False,父母/住處變動,first
3334,nan,H 父母,0.95,False,父母（配偶母親住處距離）,first
3335,nan,H 父母,0.95,False,配偶母親距離/父母,first
3336,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
3337,nan,H 父母,0.85,False,配偶母親,first
3338,nan,J 兄弟姊妹,0.9,False,兄弟姊妹/是否與父母同住,first
3339,nan,J 兄弟姊妹,0.92,False,手足同住,first
3340,nan,J 兄弟姊妹,0.85,False,手足/教育,first
3341,nan,J 兄弟姊妹,0.95,False,兄弟姊妹/同住,first
3342,nan,J 兄弟姊妹,0.9,False,手足/性別,first
3343,nan,J 兄弟姊妹,0.85,False,手足/排行,first
3344,nan,J 兄弟姊妹,0.95,False,手足出生年,first
3345,nan,J 兄弟姊妹,0.92,False,手足/同住/距離,first
3346,nan,J 兄弟姊妹,0.92,False,手足/居住地,first
3347,nan,J 兄弟姊妹,0.95,False,手足,first
3348,nan,J 兄弟姊妹,0.88,False,手足/婚姻狀況,first
3349,nan,J 兄弟姊妹,0.95,False,手足/教育,first
3350,nan,J 兄弟姊妹,0.91,False,手足/工作,first
3351,nan,C 工作,0.9,False,職業/前一份工作,first
3352,nan,J 兄弟姊妹,0.86,False,手足/工作,first
3353,nan,J 兄弟姊妹,0.9,False,手足/聯絡方式,first
3354,nan,C 工作,0.92,False,獲利/工作收入,first
3355,nan,C 工作,0.92,False,工作收入,first
3356,nan,C 工作,0.95,False,工作收入,first
3357,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶 收入,first
3358,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶收入,first
3359,nan,E 退休,0.95,False,退休金,first
3360,nan,K 家庭決策與支出,0.85,False,政府補助/家計支援,first
3361,nan,K 家庭決策與支出,0.9,False,支出,first
3362,nan,K 家庭決策與支出,0.9,False,支出,first
3363,nan,S 態度量表,0.92,False,態度量表,first
3364,nan,S 態度量表,0.95,False,態度量表,first
3365,nan,S 態度量表,0.92,False,態度量表/個性評估,first
3366,nan,S 態度量表,0.92,False,態度量表,first
3367,nan,S 態度量表,0.95,False,態度量表,first
3368,nan,S 態度量表,0.92,False,態度量表/個性,first
3369,nan,S 態度量表,0.9,False,態度量表,first
3370,nan,S 態度量表,0.9,False,態度量表,first
3371,nan,A 基本資料,0.92,False,體重,first
3372,nan,G 子女,0.9,False,子女,first
492,nan,K 家庭決策與支出,0.9,False,資助/貸款/家庭財務,first
493,nan,S 態度量表,0.9,False,態度量表/自責,first
3373,nan,F 居住,0.95,False,同住人數,first
3374,nan,F 居住,0.9,False,同住,first
3375,nan,G 子女,0.88,False,子女,first
3376,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶,first
3377,nan,D 交往、婚姻與配偶資訊,0.8,False,配偶,first
3378,nan,L 老年,0.95,False,失能/照護需求,first
3379,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶/需要照顧,first
3380,nan,G 子女,0.95,False,子女,first
3381,nan,H 父母,0.95,False,父母/需照顧,first
3382,nan,L 老年,0.88,False,祖父母/照護需求,first
3383,nan,J 兄弟姊妹,0.95,False,兄弟姊妹/需照顧,first
3384,nan,H 父母,0.9,False,父母,first
3385,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶（配偶家屬照顧需求）,first
3386,nan,J 兄弟姊妹,0.92,False,配偶的兄弟姊妹需照顧,first
3387,nan,G 子女,0.86,False,子女,first
3388,nan,G 子女,0.92,False,子女/照顧,first
3389,nan,L 老年,0.9,False,題目問「被照顧的對象一共有多少人？」屬於照護/被照顧情況的數量詢問，與長期照護/老年照護相關，最適合分類為「老年（長照/照護需求）」。,"second(K 家庭決策與支出,A 基本資料,L 老年)"
3390,nan,G 子女,0.88,False,子女,first
3391,nan,G 子女,0.9,False,子女,first
3392,nan,G 子女,0.85,False,子女,first
3393,nan,G 子女,0.75,False,題目詢問「所照顧的人的年齡是19-24歲」，屬於照顧對象的年齡分類。三個候選主題中，最貼近的是「子女」（G），因此歸為子女類；雖有可能照顧對象非子女，但在給定選,"second(A 基本資料,K 家庭決策與支出,G 子女)"
3394,nan,A 基本資料,0.9,False,題目詢問「所照顧的人的年齡是25-64歲」，核心為被照顧者的年齡（人口學屬性）。此為年齡/人口基本資料，並非特指父母或家庭決策支出，故歸類為 A 基本資料。,"second(A 基本資料,K 家庭決策與支出,H 父母)"
3395,nan,L 老年,0.85,False,老年/照護,first
3396,nan,L 老年,0.85,False,老年,first
3397,nan,H 父母,0.7,False,題目「請問您有在照顧嗎?」語意為是否有從事照顧（照護）工作，通常出現在詢問照顧父母/長輩的題組；雖然對象未明確寫出而有些模糊，但在三個候選主題中以父母/照顧狀況,"second(K 家庭決策與支出,A 基本資料,H 父母)"
3398,nan,L 老年,0.85,False,題目問「過去一個月，您平均每週大約花多少時間照顧？」屬於照顧/長期照護行為量（照護時間），與老年/失能照護相關，最符合 L 老年。,"second(K 家庭決策與支出,A 基本資料,L 老年)"
3399,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶,first
3400,nan,K 家庭決策與支出,0.85,False,照顧分工,first
3401,nan,H 父母,0.86,False,父母/照顧,first
3402,nan,H 父母,0.88,False,父母/照顧,first
3403,d01｜您覺得您的父母有沒有給您(或您的配偶)生男孩的壓力?,H 父母,0.9,False,父母,first
3404,a16e01｜受訓或進修課程自付費用總共為__元,B 教育,0.9,False,教育/支出,first
3405,nan,H 父母,0.95,False,父母/同住,first
3406,nan,H 父母,0.95,False,父親同住,first
3407,nan,H 父母,0.92,False,父親同住,first
3408,nan,H 父母,0.92,False,父親同住,first
3409,nan,H 父母,0.95,False,父母,first
3410,nan,H 父母,0.9,False,父親/同住,first
3411,nan,H 父母,0.95,False,父母,first
3412,nan,H 父母,0.92,False,父親獨居,first
3413,nan,H 父母,0.92,False,父親,first
3414,nan,H 父母,0.9,False,父母/同住,first
3415,nan,H 父母,0.93,False,父母/同住,first
3416,nan,H 父母,0.92,False,父親同住,first
3417,nan,H 父母,0.93,False,父母/同住,first
3418,nan,K 家庭決策與支出,0.92,False,家務分工,first
3419,nan,K 家庭決策與支出,0.95,False,家務分工/配偶,first
3420,nan,K 家庭決策與支出,0.88,False,家務分工/子女,first
3421,nan,K 家庭決策與支出,0.88,False,家務分工,first
3422,nan,K 家庭決策與支出,0.95,False,家務分工/媳婦,first
3423,nan,K 家庭決策與支出,0.92,False,家務分工/女婿,first
3424,nan,H 父母,0.92,False,父母/買菜,first
3425,nan,K 家庭決策與支出,0.9,False,家務分工,first
3426,nan,H 父母,0.9,False,父母,first
3427,nan,K 家庭決策與支出,0.86,False,家務/配偶母親,first
3428,nan,J 兄弟姊妹,0.87,False,兄弟,first
3429,nan,K 家庭決策與支出,0.92,False,家務分工,first
3430,nan,K 家庭決策與支出,0.92,False,家務,first
3431,nan,K 家庭決策與支出,0.9,False,家務分工,first
3432,nan,K 家庭決策與支出,0.95,False,家務分工,first
3433,nan,K 家庭決策與支出,0.95,False,家務分工,first
3434,nan,K 家庭決策與支出,0.92,False,買菜/家務分工,first
3435,nan,K 家庭決策與支出,0.9,False,家務分工,first
3436,nan,K 家庭決策與支出,0.92,False,家務分工,first
3437,nan,K 家庭決策與支出,0.92,False,家務分工,first
3438,nan,K 家庭決策與支出,0.95,False,家務分工,first
3439,nan,K 家庭決策與支出,0.92,False,家務分工,first
3440,nan,K 家庭決策與支出,0.92,False,家務分工/媳婦煮飯,first
3441,nan,K 家庭決策與支出,0.9,False,家務/女婿,first
3442,nan,K 家庭決策與支出,0.9,False,家務/父母,first
3443,nan,K 家庭決策與支出,0.86,False,家務分工,first
3444,nan,K 家庭決策與支出,0.92,False,家務,first
3445,nan,K 家庭決策與支出,0.9,False,家務分工/配偶的母親,first
3446,nan,K 家庭決策與支出,0.9,False,家務分工/兄弟,first
3447,nan,K 家庭決策與支出,0.92,False,家務分工,first
3448,nan,K 家庭決策與支出,0.92,False,家務分工,first
3449,nan,K 家庭決策與支出,0.9,False,家務分工/配偶姊妹,first
3450,nan,K 家庭決策與支出,0.92,False,家務分工,first
3451,nan,K 家庭決策與支出,0.92,False,家務分工,first
3452,nan,K 家庭決策與支出,0.9,False,家務分工,first
3453,nan,K 家庭決策與支出,0.9,False,家務分工,first
3454,nan,K 家庭決策與支出,0.93,False,家務分工,first
3455,nan,K 家庭決策與支出,0.95,False,家務分工/配偶,first
3456,nan,K 家庭決策與支出,0.92,False,家務分工,first
3457,nan,K 家庭決策與支出,0.9,False,家務分工,first
3458,nan,K 家庭決策與支出,0.95,False,家務分工,first
3459,nan,K 家庭決策與支出,0.92,False,家務分工/女婿,first
3460,nan,K 家庭決策與支出,0.93,False,家務分工,first
3461,nan,K 家庭決策與支出,0.92,False,家務分工/父母,first
3462,nan,K 家庭決策與支出,0.9,False,家務分工,first
3463,nan,K 家庭決策與支出,0.92,False,家務分工/配偶的母親,first
3464,nan,J 兄弟姊妹,0.92,False,兄弟/家務,first
3465,nan,K 家庭決策與支出,0.86,False,家務分工,first
3466,nan,K 家庭決策與支出,0.9,False,家務分工,first
3467,nan,K 家庭決策與支出,0.92,False,家務分工,first
3468,nan,K 家庭決策與支出,0.9,False,家務分工,first
3469,nan,K 家庭決策與支出,0.9,False,家務/僱傭,first
3470,nan,K 家庭決策與支出,0.91,False,家務分工,first
3471,nan,K 家庭決策與支出,0.95,False,家務分工,first
3472,nan,K 家庭決策與支出,0.92,False,家務分工,first
3473,nan,K 家庭決策與支出,0.95,False,家務分工/配偶,first
3474,nan,K 家庭決策與支出,0.86,False,家務分工,first
3475,nan,K 家庭決策與支出,0.9,False,家務分工,first
3476,nan,K 家庭決策與支出,0.92,False,家務分工/媳婦,first
3477,nan,K 家庭決策與支出,0.92,False,家務分工/女婿,first
3478,nan,H 父母,0.9,False,父母/家務,first
3479,nan,H 父母,0.9,False,父母/家務,first
3480,nan,K 家庭決策與支出,0.86,False,家務/父母,first
3481,nan,K 家庭決策與支出,0.92,False,家務分工,first
3482,nan,J 兄弟姊妹,0.95,False,兄弟/家務,first
3483,nan,K 家庭決策與支出,0.9,False,家務分工,first
3484,nan,K 家庭決策與支出,0.9,False,家務分工,first
3485,nan,K 家庭決策與支出,0.92,False,家務分工,first
3486,nan,K 家庭決策與支出,0.93,False,家務分工,first
3487,nan,K 家庭決策與支出,0.95,False,家務/幫傭,first
3488,nan,K 家庭決策與支出,0.9,False,家務分工,first
3489,nan,K 家庭決策與支出,0.95,False,家務分工,first
3490,nan,K 家庭決策與支出,0.9,False,家務分工,first
3491,nan,K 家庭決策與支出,0.95,False,家務/配偶,first
3492,nan,K 家庭決策與支出,0.9,False,家務分工/子女,first
3493,nan,K 家庭決策與支出,0.9,False,家務/子女,first
3494,nan,K 家庭決策與支出,0.92,False,家務分工/媳婦,first
3495,nan,K 家庭決策與支出,0.88,False,家務分工,first
3496,nan,H 父母,0.95,False,父母,first
3497,nan,K 家庭決策與支出,0.86,False,家務/父母,first
3498,nan,K 家庭決策與支出,0.95,False,家務分工/配偶的父親,first
3499,nan,K 家庭決策與支出,0.92,False,家務分工,first
3500,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
3501,nan,K 家庭決策與支出,0.9,False,家務/姊妹,first
3502,nan,K 家庭決策與支出,0.92,False,家務分工,first
3503,nan,K 家庭決策與支出,0.88,False,家務分工,first
3504,nan,K 家庭決策與支出,0.9,False,家務分工,first
3505,nan,K 家庭決策與支出,0.9,False,家務分工/僱傭幫傭,first
3506,nan,K 家庭決策與支出,0.92,False,家務分工,first
3507,nan,K 家庭決策與支出,0.95,False,家務分工,first
3508,nan,K 家庭決策與支出,0.92,False,家務分工,first
3509,nan,K 家庭決策與支出,0.95,False,家務/配偶,first
3510,nan,K 家庭決策與支出,0.88,False,家務分工,first
3511,nan,K 家庭決策與支出,0.9,False,家務分工/子女,first
3512,nan,K 家庭決策與支出,0.92,False,家務分工/媳婦,first
3513,nan,K 家庭決策與支出,0.92,False,家務分工/女婿,first
3514,nan,H 父母,0.9,False,父親/家務,first
3515,nan,K 家庭決策與支出,0.9,False,家務分工/父母,first
3516,nan,K 家庭決策與支出,0.9,False,家務分工,first
3517,nan,K 家庭決策與支出,0.9,False,家務分工,first
3518,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
3519,nan,K 家庭決策與支出,0.92,False,家務分工,first
3520,nan,K 家庭決策與支出,0.9,False,家務分工,first
3521,nan,K 家庭決策與支出,0.95,False,家務分工,first
3522,nan,K 家庭決策與支出,0.88,False,家務分工,first
3523,nan,K 家庭決策與支出,0.95,False,家務分工,first
3524,nan,K 家庭決策與支出,0.92,False,家務分工,first
3525,nan,K 家庭決策與支出,0.95,False,家務分工,first
3526,nan,K 家庭決策與支出,0.92,False,家務/採買,first
3527,nan,K 家庭決策與支出,0.93,False,家務分工,first
3528,nan,G 子女,0.92,False,子女/採買家庭用品,first
3529,nan,G 子女,0.92,False,子女/採買,first
3530,nan,K 家庭決策與支出,0.9,False,家務分工,first
3531,nan,K 家庭決策與支出,0.9,False,家務分工/女婿,first
3532,nan,K 家庭決策與支出,0.9,False,家務/父母,first
3533,nan,K 家庭決策與支出,0.93,False,家務分工,first
3534,nan,K 家庭決策與支出,0.91,False,家務/採買,first
3535,nan,K 家庭決策與支出,0.92,False,家務分工/採買,first
3536,nan,K 家庭決策與支出,0.92,False,家務/採買,first
3537,nan,K 家庭決策與支出,0.92,False,家務/採買,first
3538,nan,K 家庭決策與支出,0.93,False,家務分工/採買/支出,first
3539,nan,K 家庭決策與支出,0.95,False,家務分工,first
3540,nan,K 家庭決策與支出,0.9,False,家務/採買,first
3541,nan,K 家庭決策與支出,0.9,False,家務/幫傭,first
3542,nan,K 家庭決策與支出,0.92,False,家務/採買,first
3543,nan,K 家庭決策與支出,0.9,False,家務/採買,first
3544,nan,K 家庭決策與支出,0.92,False,家務分工/修繕,first
3545,nan,K 家庭決策與支出,0.86,False,家務/配偶,first
3546,nan,G 子女,0.9,False,子女,first
3547,nan,K 家庭決策與支出,0.9,False,家務分工,first
3548,nan,K 家庭決策與支出,0.9,False,家務分工,first
3549,nan,K 家庭決策與支出,0.9,False,家務分工/女婿,first
3550,nan,H 父母,0.9,False,父母,first
3551,nan,H 父母,0.92,False,父母,first
3552,nan,K 家庭決策與支出,0.88,False,家務分工,first
3553,nan,K 家庭決策與支出,0.86,False,家務分工,first
3554,nan,J 兄弟姊妹,0.95,False,兄弟/手足,first
3555,nan,K 家庭決策與支出,0.92,False,家務分工,first
3556,nan,K 家庭決策與支出,0.9,False,家務分工,first
3557,nan,K 家庭決策與支出,0.92,False,家務分工,first
3558,nan,K 家庭決策與支出,0.92,False,家務分工/修繕由親戚代勞,first
3559,nan,K 家庭決策與支出,0.92,False,家務分工/聘請幫傭,first
3560,nan,K 家庭決策與支出,0.92,False,家務分工,first
3561,nan,K 家庭決策與支出,0.95,False,家務分工,first
3562,nan,G 子女,0.95,False,子女/接送,first
3563,nan,D 交往、婚姻與配偶資訊,0.88,False,配偶,first
3564,nan,G 子女,0.95,False,子女,first
3565,nan,G 子女,0.85,False,子女,first
3566,nan,G 子女,0.92,False,子女,first
3567,nan,G 子女,0.92,False,子女/照顧/接送,first
3568,nan,H 父母,0.86,False,父母,first
3569,nan,H 父母,0.88,False,父母,first
3570,nan,G 子女,0.88,False,子女/照顧,first
3571,nan,G 子女,0.9,False,子女/照顧,first
3572,nan,J 兄弟姊妹,0.86,False,兄弟姊妹,first
3573,nan,J 兄弟姊妹,0.88,False,兄弟姊妹/接送子女,first
3574,nan,G 子女,0.91,False,子女,first
3575,nan,G 子女,0.85,False,子女照顧/接送,first
3576,nan,G 子女,0.89,False,子女/接送照顧,first
3577,nan,G 子女,0.92,False,子女/照顧,first
3578,nan,G 子女,0.92,False,子女/接送,first
3579,nan,G 子女,0.94,False,子女,first
3580,nan,G 子女,0.92,False,子女,first
3581,nan,K 家庭決策與支出,0.87,False,家務分工,first
3582,nan,G 子女,0.93,False,子女,first
3583,nan,G 子女,0.92,False,子女,first
3584,nan,G 子女,0.9,False,子女,first
3585,nan,G 子女,0.9,False,子女,first
3586,nan,H 父母,0.92,False,父親,first
3587,nan,G 子女,0.9,False,子女,first
3588,nan,H 父母,0.88,False,父母,first
3589,nan,G 子女,0.94,False,子女/照顧,first
3590,nan,J 兄弟姊妹,0.92,False,兄弟,first
3591,nan,J 兄弟姊妹,0.88,False,兄弟姊妹,first
3592,nan,G 子女,0.9,False,子女,first
3593,nan,G 子女,0.92,False,子女,first
3594,nan,G 子女,0.9,False,子女,first
3595,nan,G 子女,0.9,False,子女,first
3596,nan,G 子女,0.92,False,子女/照顧子女,first
3597,nan,G 子女,0.95,False,子女/照顧,first
3598,nan,G 子女,0.93,False,子女/照顧,first
3599,nan,G 子女,0.95,False,子女,first
3600,nan,G 子女,0.9,False,子女,first
3601,nan,G 子女,0.95,False,子女,first
3602,nan,G 子女,0.95,False,子女,first
3603,nan,G 子女,0.9,False,子女/照顧/女婿,first
3604,nan,H 父母,0.9,False,父親/照顧子女,first
3605,nan,H 父母,0.9,False,父母,first
3606,nan,G 子女,0.92,False,子女/照顧,first
3607,nan,G 子女,0.92,False,子女/照顧,first
3608,nan,J 兄弟姊妹,0.92,False,兄弟姊妹/照顧子女,first
3609,nan,G 子女,0.92,False,子女,first
3610,nan,G 子女,0.95,False,子女/照顧,first
3611,nan,G 子女,0.95,False,子女/照顧,first
3612,nan,G 子女,0.95,False,子女,first
3613,nan,G 子女,0.93,False,子女/照顧,first
3614,nan,G 子女,0.92,False,子女/照顧,first
3615,nan,G 子女,0.95,False,子女,first
3616,nan,S 態度量表,0.9,False,態度量表/性別,first
3617,nan,K 家庭決策與支出,0.9,False,家務分工/夫妻,first
3618,nan,K 家庭決策與支出,0.9,False,家務分工/性別角色,first
3619,nan,S 態度量表,0.9,False,態度量表,first
3620,nan,C 工作,0.92,False,性別/工作,first
3621,nan,S 態度量表,0.88,False,態度量表,first
3622,nan,G 子女,0.86,False,子女/生育,first
3623,nan,D 交往、婚姻與配偶資訊,0.89,False,同居/結婚,first
3624,nan,D 交往、婚姻與配偶資訊,0.9,False,婚姻/態度量表,first
3625,nan,D 交往、婚姻與配偶資訊,0.88,False,結婚/子女,first
3626,nan,S 態度量表,0.9,False,婚姻/態度量表,first
3627,nan,D 交往、婚姻與配偶資訊,0.88,False,結婚,first
3628,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚,first
1271,太太)是否因為結婚而辭去工作?,D 交往、婚姻與配偶資訊,0.92,False,結婚/配偶,first
1336,nan,H 父母,0.9,False,父親同住,first
1340,nan,G 子女,0.92,False,子女/同住,first
1342,nan,G 子女,0.92,False,子女/同住,first
1345,nan,G 子女,0.75,False,子女,first
1346,nan,J 兄弟姊妹,0.95,False,兄弟姊妹同住,first
1357,nan,H 父母,0.82,False,祖母同住,first
1358,nan,F 居住,0.85,False,居住/同住,first
1364,nan,F 居住,0.9,False,同住成員,first
1365,nan,F 居住,0.9,False,同住/非親屬,first
1387,nan,G 子女,0.91,False,子女,first
1674,nan,C 工作,0.9,False,通勤時間,first
1853,nan,K 家庭決策與支出,0.92,False,支出,first
1951,nan,D 交往、婚姻與配偶資訊,0.91,False,配偶/工作收入,first
3631,nan,C 工作,0.9,False,工作地點/職業,first
3633,nan,C 工作,0.92,False,不打算找工作/就業,first
3634,nan,C 工作,0.86,False,工作/雇主,first
3635,nan,C 工作,0.95,False,就業/工作狀態,first
3636,nan,C 工作,0.91,False,工作/就業,first
3637,nan,J 兄弟姊妹,0.92,False,兄弟姊妹,first
3638,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
3639,nan,A 基本資料,0.95,False,題目在詢問是否有親人定居在台灣以外，屬於家庭成員／人口學背景屬性，與教育或工作無關，應歸入基本資料。,"second(A 基本資料,B 教育,C 工作)"
3640,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/工作,first
3641,nan,F 居住,0.95,False,住屋/樓層,first
3642,nan,C 工作,0.95,False,工作/工時,first
3643,nan,C 工作,0.95,False,工作開始年,first
3644,nan,C 工作,0.9,False,工作開始時間,first
3645,nan,C 工作,0.95,False,工作收入,first
3646,nan,C 工作,0.9,False,工作收入,first
3647,nan,C 工作,0.92,False,工時/工作,first
3648,nan,C 工作,0.92,False,工作,first
3649,nan,C 工作,0.92,False,工作內容改變,first
3650,nan,C 工作,0.92,False,工作/職位變動,first
3651,nan,C 工作,0.9,False,工作,first
3652,nan,C 工作,0.75,False,工作,first
3653,nan,C 工作,0.92,False,工作/職業變動,first
3654,nan,C 工作,0.9,False,工作/就業變動,first
3655,nan,C 工作,0.95,False,工作變動,first
3656,nan,C 工作,0.9,False,工作/離職,first
3657,nan,C 工作,0.92,False,工作/離職,first
3658,nan,C 工作,0.95,False,工作工時,first
3659,nan,D 交往、婚姻與配偶資訊,0.95,False,同居/婚姻,first
3660,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
3661,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚,first
3662,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
3663,nan,D 交往、婚姻與配偶資訊,0.92,False,結婚,first
3664,nan,D 交往、婚姻與配偶資訊,0.95,False,婚姻變化/同居/結婚時間,first
3665,nan,D 交往、婚姻與配偶資訊,0.92,False,婚姻/同居,first
3666,nan,D 交往、婚姻與配偶資訊,0.95,False,婚姻,first
3667,nan,D 交往、婚姻與配偶資訊,0.9,False,婚姻變化,first
3668,nan,C 工作,0.86,False,婚前工作,first
3669,nan,C 工作,0.9,False,結婚辭職,first
3670,nan,A 基本資料,0.1,True,題目內容顯示為 'nan'，另版本僅有『群組2/群組3)』，缺乏任何語意線索。無法判定具體主題，僅以常見預設類別 A（基本資料）作臨時選擇，但信心很低，需複審。,"second(A 基本資料,B 教育,C 工作)"
3671,nan,D 交往、婚姻與配偶資訊,0.86,False,配偶工作,first
3672,nan,D 交往、婚姻與配偶資訊,0.85,False,結婚/聘金,first
3673,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚/聘金,first
3674,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚/嫁妝,first
3675,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚/嫁妝,first
3676,nan,F 居住,0.92,False,結婚/居住,first
3677,nan,F 居住,0.9,False,結婚時住處,first
3678,nan,D 交往、婚姻與配偶資訊,0.8,False,結婚,first
3679,nan,D 交往、婚姻與配偶資訊,0.9,False,父母/結婚,first
3680,nan,F 居住,0.95,False,搬遷/居住,first
3681,nan,F 居住,0.95,False,搬遷/搬家,first
3682,nan,C 工作,0.9,False,工作變動/就業,first
3683,b14d｜請問上一次訪問之後，您的配偶有沒有新的工作機會或工作變動的機會?,D 交往、婚姻與配偶資訊,0.95,False,配偶/工作,first
3684,nan,D 交往、婚姻與配偶資訊,0.95,False,配偶/工作變動,first
3685,她)搬遷或個人遷移到外地嗎?,D 交往、婚姻與配偶資訊,0.88,False,配偶/搬遷,first
3686,b14f｜請問您的配偶有接受這個新的工作機會嗎?,D 交往、婚姻與配偶資訊,0.95,False,配偶/工作,first
3687,nan,G 子女,0.95,False,子女/出生年,first
3688,nan,G 子女,0.92,False,子女出生年,first
3689,nan,G 子女,0.95,False,子女/出生年,first
3690,nan,G 子女,0.95,False,子女/出生年,first
3691,nan,G 子女,0.9,False,子女/學校類別,first
3692,nan,B 教育,0.9,False,就學/休學/肄業,first
3693,nan,B 教育,0.9,False,就學狀態,first
3694,nan,B 教育,0.86,False,就學/肄業/休學,first
3695,nan,B 教育,0.9,False,就學/休學/在學,first
3696,nan,G 子女,0.93,False,子女,first
3697,nan,G 子女,0.92,False,子女,first
3698,nan,G 子女,0.92,False,子女,first
3699,nan,G 子女,0.95,False,子女/就學年級,first
3700,nan,G 子女,0.95,False,子女,first
3701,nan,G 子女,0.95,False,子女/就學,first
3702,nan,G 子女,0.95,False,子女/支出,first
3703,nan,G 子女,0.92,False,子女/支出,first
3704,nan,G 子女,0.9,False,子女/支出,first
3705,nan,G 子女,0.95,False,子女/支出,first
3706,nan,G 子女,0.92,False,子女/支出,first
3707,nan,G 子女,0.9,False,子女/支出,first
3708,nan,G 子女,0.88,False,子女/支出,first
3709,nan,G 子女,0.9,False,子女/支出,first
3710,nan,G 子女,0.9,False,子女/支出,first
3711,nan,K 家庭決策與支出,0.9,False,子女/支出,first
3712,nan,K 家庭決策與支出,0.82,False,支出/子女,first
3713,nan,K 家庭決策與支出,0.85,False,子女/支出,first
3714,nan,G 子女,0.92,False,子女/支出,first
3715,nan,G 子女,0.9,False,子女/支出,first
3716,nan,G 子女,0.92,False,子女/支出,first
3717,nan,G 子女,0.9,False,子女/支出,first
3718,nan,G 子女,0.86,False,子女/支出,first
3719,nan,G 子女,0.9,False,子女/支出,first
3720,nan,G 子女,0.82,False,子女/支出,first
3721,nan,G 子女,0.9,False,子女/支出,first
3722,nan,G 子女,0.9,False,子女/支出,first
3723,nan,G 子女,0.85,False,子女/支出,first
3724,nan,G 子女,0.82,False,子女/支出,first
3725,nan,K 家庭決策與支出,0.8,False,支出/子女,first
3726,nan,G 子女,0.86,False,子女/支出,first
3727,nan,G 子女,0.9,False,子女 支出,first
3728,nan,G 子女,0.82,False,子女/支出,first
3729,nan,G 子女,0.8,False,子女 支出 才藝班,first
3730,nan,G 子女,0.86,False,子女/支出,first
3731,nan,G 子女,0.9,False,子女/支出,first
3732,nan,G 子女,0.9,False,子女/教育支出,first
3733,nan,G 子女,0.92,False,子女/支出,first
3734,nan,G 子女,0.92,False,子女/支出,first
3735,nan,G 子女,0.92,False,子女/支出,first
3736,nan,G 子女,0.92,False,子女/支出,first
3737,nan,G 子女,0.88,False,子女/支出,first
3738,nan,G 子女,0.92,False,子女/支出,first
3739,nan,K 家庭決策與支出,0.78,False,子女支出,first
3740,nan,G 子女,0.88,False,子女/支出,first
3741,nan,G 子女,0.85,False,子女/支出,first
3742,nan,G 子女,0.9,False,子女/支出,first
3743,nan,G 子女,0.9,False,子女/教育/支出,first
3744,nan,G 子女,0.85,False,子女/支出,first
3745,nan,G 子女,0.78,False,子女/教育相關支出,first
3746,nan,G 子女,0.78,False,子女/教育支出,first
3747,nan,G 子女,0.85,False,子女/支出/教育,first
3748,nan,G 子女,0.9,False,子女/就學/支出,first
3749,nan,G 子女,0.85,False,子女/就學,first
